Unnamed: 0,reactant_type,reactant_subtype,reactant_smiles,shadow_smiles
8288,carbonyl,ald,C/C(=C\CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)CCCc1coc(C=O)c1,C/C(=C\CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)CCCc1coc(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)c1
8289,carbonyl,ald,CCOC(=O)CCCCCCCCCCCC=O,CCOC(=O)CCCCCCCCCCCC=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8290,carbonyl,keto,COC(=O)CCC(=O)c1ccccc1,COC(=O)CCC(=O)c1ccccc1
8291,carbonyl,ald,O=C[C@H]1CC=CC(=O)O1,O=C1C=CC[C@H](C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)O1
8292,carbonyl,keto,CC(C)(C)OC(=O)N1CC(=O)C[C@H]1C(=O)OCc1ccccc1,CC(C)(C)OC(=O)N1CC(=O)C[C@H]1C(=O)OCc1ccccc1
8293,carbonyl,ald,O=Cc1cn(-c2ccccc2)nc1-c1ccccc1,C(c1cn(-c2ccccc2)nc1-c1ccccc1)=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8294,carbonyl,ald,C[C@@H]1OC(C)(C)O[C@H]1C=O,C[C@@H]1OC(C)(C)O[C@H]1C=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8295,carbonyl,ald,O=CC1CCCCO1,C(C1CCCCO1)=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8296,carbonyl,ald,Cn1c2ccccc2c2cc(C=O)cnc21,Cn1c2ccccc2c2cc(C=P(c3ccccc3)(c3ccccc3)[Yb]3CCCCC3)cnc21
8297,carbonyl,ald,[N-]=[N+]=Nc1cc(Cl)ccc1C=O,[N-]=[N+]=Nc1cc(Cl)ccc1C=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8298,carbonyl,keto,COc1ccc2c(c1)C(CC#N)(CCCCOCc1ccccc1)C(=O)CC2,COc1ccc2c(c1)C(CC#N)(CCCCOCc1ccccc1)C(=O)CC2
8299,alkyl,alkyl,CCCc1ccc(CCC=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,CCCc1ccc(CCC=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)cc1
8300,carbonyl,ald,CCCCCCCCc1ccc(C=O)cc1,CCCCCCCCc1ccc(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)cc1
8301,carbonyl,ald,O=C[C@@H]1CCCC[C@H]1COC(=O)c1ccccc1,O=C(OC[C@@H]1CCCC[C@H]1C=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1)c1ccccc1
8302,carbonyl,keto,COc1cc(C(=O)c2ccc(Cl)cc2)c(-c2ccccc2)c(OC)c1OC,COc1cc(C(=O)c2ccc(Cl)cc2)c(-c2ccccc2)c(OC)c1OC
8303,carbonyl,ald,C[Si](C)(C)C#CCCCC=O,C[Si](C)(C)C#CCCCC=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8304,carbonyl,ald,COc1ccc2c(c1)[C@@](CCC=O)(c1ccccc1)C(=O)N2C(=O)OC(C)(C)C,COc1ccc2c(c1)[C@@](CCC=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1)(c1ccccc1)C(=O)N2C(=O)OC(C)(C)C
8305,carbonyl,keto,O=C1CC2COCC(C1)N2Cc1ccccc1,O=C1CC2COCC(C1)N2Cc1ccccc1
8306,carbonyl,keto,C/C(=C\CCC(=O)c1cc2cc([N+](=O)[O-])c([N+](=O)[O-])cc2o1)CC/C=C(\C)C,C/C(=C\CCC(=O)c1cc2cc([N+](=O)[O-])c([N+](=O)[O-])cc2o1)CC/C=C(\C)C
8307,alkyl,alkyl,CC(C)(C)[Si](OCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,CC(C)(C)[Si](OCCCCC=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1)(c1ccccc1)c1ccccc1
8308,carbonyl,ald,Cc1cccc(-c2ccc([Si](C)(C)C)cc2)c1C=O,Cc1cccc(-c2ccc([Si](C)(C)C)cc2)c1C=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8309,carbonyl,ald,O=Cc1cccc(Oc2ccc(CC3SC(=O)NC3=O)cc2)c1,O=C1NC(=O)C(Cc2ccc(Oc3cccc(C=P(c4ccccc4)(c4ccccc4)[Yb]4CCCCC4)c3)cc2)S1
8310,carbonyl,ald,O=Cc1cc2ccccc2s1,C(c1cc2ccccc2s1)=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8311,carbonyl,ald,CCC[C@@H]1CC[C@@H](C(F)(F)C(F)(F)[C@@H]2CC[C@@H](CC=O)CC2)CC1,CCC[C@H]1CC[C@H](C(F)(F)C(F)(F)[C@H]2CC[C@H](CC=P(c3ccccc3)(c3ccccc3)[Yb]3CCCCC3)CC2)CC1
8312,carbonyl,keto,CC(=O)c1ccco1,CC(=O)c1ccco1
8313,alkyl,alkyl,Brc1cccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c1,Brc1cccc(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)c1
8314,carbonyl,keto,CC(C)N1CC2CN(C(C)C)CC(C1)C2=O,CC(C)N1CC2CN(C(C)C)CC(C1)C2=O
8315,carbonyl,ald,O=C[C@H]1CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1CCOCc1ccccc1,C([C@H]1CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1CCOCc1ccccc1)=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8316,carbonyl,ald,CC(C)[C@H](C=O)COC(c1ccccc1)(c1ccccc1)c1ccccc1,CC(C)[C@H](C=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1)COC(c1ccccc1)(c1ccccc1)c1ccccc1
8317,alkyl,alkyl,COc1cccc2c1C(=P(c1ccccc1)(c1ccccc1)c1ccccc1)OC2=O,COc1cccc2c1C(=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1)OC2=O
8318,carbonyl,ald,O=C[C@H]1[C@H](C(=O)c2ccccc2)[C@H]1c1ccccc1,O=C(c1ccccc1)[C@H]1[C@H](C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)[C@@H]1c1ccccc1
8319,carbonyl,ald,CC(C)(C)OC(=O)n1c2c(c3ccccc31)[C@H]1[C@H](C=O)[C@@H]3CC(=O)[C@H]1[C@H](C2)C3=O,CC(C)(C)OC(=O)n1c2c(c3ccccc31)[C@H]1[C@H](C=P(c3ccccc3)(c3ccccc3)[Yb]3CCCCC3)[C@@H]3CC(=O)[C@H]1[C@H](C2)C3=O
8320,alkyl,alkyl,CCCCCCCC(=O)c1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,CCCCCCCC(=O)c1ccc(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)cc1
8321,carbonyl,ald,C=CCc1cc(C=O)c(O)c(OC)c1,C=CCc1cc(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)c(O)c(OC)c1
8322,alkyl,alkyl,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc([N+](=O)[O-])cc1,O=C(C=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1)c1ccc([N+](=O)[O-])cc1
8323,alkyl,alkyl,COc1cc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc(OC)c1OC(C)=O,COc1cc(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)cc(OC)c1OC(C)=O
8324,carbonyl,ald,CC1=C[C@@](C)(C=O)[C@@H]2[C@H]1[C@H]2/C(C)=C/[C@H](O[Si](C)(C)C(C)(C)C)[C@H](C[C@H](C)O[Si](C)(C)C(C)(C)C)O[Si](C)(C)C(C)(C)C,CC1=C[C@@](C)(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)[C@@H]2[C@H]1[C@H]2/C(C)=C/[C@H](O[SiH3])[C@H](C[C@H](C)O[SiH3])O[SiH3]
8325,carbonyl,keto,CCC/C=C(\C)CCCCC(C)=O,CCC/C=C(\C)CCCCC(C)=O
8326,carbonyl,keto,Cc1cc2c(cc1C(=O)c1ccc(I)cc1)C(C)(C)CCC2(C)C,Cc1cc2c(cc1C(=O)c1ccc(I)cc1)C(C)(C)CCC2(C)C
8327,carbonyl,ald,CCOc1ccc(-c2ccc([C@H]3CC[C@H](C=O)CO3)cc2)c(F)c1F,CCOc1ccc(-c2ccc([C@H]3CC[C@H](C=P(c4ccccc4)(c4ccccc4)[Yb]4CCCCC4)CO3)cc2)c(F)c1F
8328,carbonyl,ald,O=Cc1ccc(OCC(O)CO)cc1,OCC(O)COc1ccc(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)cc1
8329,carbonyl,keto,CCCC/C=C/C[C@H]1O[C@]1(C)[C@H]1[C@H](OC)C(=O)CC[C@]12CO2,CCCC/C=C/C[C@H]1O[C@]1(C)[C@H]1[C@H](OC)C(=O)CC[C@]12CO2
8330,carbonyl,ald,O=Cc1ccc(Oc2cc(COC3CCCCO3)ccc2F)cc1,Fc1ccc(COC2CCCCO2)cc1Oc1ccc(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)cc1
8331,carbonyl,ald,CC1(C)OC[C@@H](CCCCCC=O)O1,CC1(C)OC[C@@H](CCCCCC=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)O1
8332,carbonyl,keto,O=C1C(=O)N(Cc2ccccc2)c2ccc(F)cc21,O=C1C(=O)N(Cc2ccccc2)c2ccc(F)cc21
8333,carbonyl,ald,C[C@H](CCCCC[C@@H](C=O)O[Si](C)(C)C(C)(C)C)[C@@H](C)OC1CCCCO1,C[C@H](CCCCC[C@@H](C=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1)O[SiH3])[C@@H](C)OC1CCCCO1
8334,alkyl,alkyl,O=C1CC(=P(c2ccccc2)(c2ccccc2)c2ccccc2)C(=O)N1c1ccccc1,O=C1CC(=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)C(=O)N1c1ccccc1
8335,carbonyl,ald,COC(=O)c1ccccc1-c1ccccc1C=O,COC(=O)c1ccccc1-c1ccccc1C=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8336,carbonyl,keto,CC(=O)C1(C)CC1,CC(=O)C1(C)CC1
8337,carbonyl,ald,O=CC[C@H]1CC=CC(=O)O1,O=C1C=CC[C@H](CC=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)O1
8338,carbonyl,ald,Cc1cc(C=O)nn1C,Cc1cc(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)nn1C
8339,carbonyl,keto,O=C1C(=O)N(Cc2ccccc2)c2c(Br)cccc21,O=C1C(=O)N(Cc2ccccc2)c2c(Br)cccc21
8340,carbonyl,keto,CCOC(=O)c1c(C(=O)c2cccs2)c2cc(Cl)ccc2n1C(=O)OC(C)(C)C,CCOC(=O)c1c(C(=O)c2cccs2)c2cc(Cl)ccc2n1C(=O)OC(C)(C)C
8341,carbonyl,keto,COc1ccc(C(=O)C(C)(C)C/C=C(\C)C)cc1,COc1ccc(C(=O)C(C)(C)C/C=C(\C)C)cc1
8342,carbonyl,ald,O=Cc1cccc2ccccc12,C(c1cccc2ccccc12)=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8343,alkyl,alkyl,CC#CC=P(c1ccccc1)(c1ccccc1)c1ccccc1,CC#CC=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8344,carbonyl,ald,COc1cc(C=O)c(-c2ccc(F)c(C)c2)c(OC)c1OC,COc1cc(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)c(-c2ccc(F)c(C)c2)c(OC)c1OC
8345,carbonyl,ald,C=Cc1ccc(Cl)cc1C=O,C=Cc1ccc(Cl)cc1C=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8346,carbonyl,ald,O=Cc1cccc2cccnc12,C(c1cccc2cccnc12)=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8347,carbonyl,ald,CC(C)(C)COS(=O)(=O)Oc1cc(C=O)ccc1O,CC(C)(C)COS(=O)(=O)Oc1cc(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)ccc1O
8348,carbonyl,ald,CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(C=O)cc21,CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(C=P(c3ccccc3)(c3ccccc3)[Yb]3CCCCC3)cc21
8349,carbonyl,keto,CCOC(=O)C(=O)CCc1ccccc1,CCOC(=O)C(=O)CCc1ccccc1
8350,carbonyl,ald,COC(=O)C[C@@H](O)[C@@H](OC)[C@@H](O)C=O,COC(=O)C[C@@H](O)[C@@H](OC)[C@@H](O)C=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8351,carbonyl,ald,COc1cc(C=O)cc2c1OCO2,COc1cc(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)cc2c1OCO2
8352,carbonyl,ald,CC1(C)O[C@H]2O[C@@H](C=O)[C@H](O)[C@H]2O1,CC1(C)O[C@H]2O[C@@H](C=P(c3ccccc3)(c3ccccc3)[Yb]3CCCCC3)[C@H](O)[C@H]2O1
8353,alkyl,alkyl,CCCCCCc1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)s1,CCCCCCc1ccc(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)s1
8354,carbonyl,ald,Cc1ccc(S)c(C=O)c1,Cc1ccc(S)c(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)c1
8355,carbonyl,ald,CC(C)CCCC(C)CCCC(C)CC=O,CC(C)CCCC(C)CCCC(C)CC=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8356,carbonyl,ald,CN(C)c1nc(C(F)(F)F)ccc1/C(=C/C=O)c1ccc(F)cc1,CN(C)c1nc(C(F)(F)F)ccc1/C(=C/C=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1)c1ccc(F)cc1
8357,carbonyl,ald,CCC[C@H](C)C[C@H](C)C[C@H](C)C=O,CCC[C@H](C)C[C@H](C)C[C@H](C)C=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8358,carbonyl,ald,CCCCOc1ccc([C@@H]2CC[C@@H](C=O)CC2)c(F)c1F,CCCCOc1ccc([C@H]2CC[C@H](C=P(c3ccccc3)(c3ccccc3)[Yb]3CCCCC3)CC2)c(F)c1F
8359,carbonyl,ald,C#CCOc1c(C=O)cccc1OC,C#CCOc1c(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)cccc1OC
8360,carbonyl,ald,COc1ccc(C=O)c(CCNC(=O)CCl)c1,COc1ccc(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)c(CCNC(=O)CCl)c1
8361,carbonyl,keto,Cc1ccc(C(=O)CCCC(=O)O)c(C)c1,Cc1ccc(C(=O)CCCC(=O)O)c(C)c1
8362,alkyl,alkyl,COC(=O)CC=P(c1ccccc1)(c1ccccc1)c1ccccc1,COC(=O)CC=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8363,carbonyl,keto,COC(=O)CC1CC(=O)c2cc(O[Si](C)(C)C(C)(C)C)ccc21,COC(=O)CC1CC(=O)c2cc(O[Si](C)(C)C(C)(C)C)ccc21
8364,carbonyl,keto,COC[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,COC[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
8365,carbonyl,ald,Cc1ccc(S(=O)(=O)OC[C@@H](C)C=O)cc1,Cc1ccc(S(=O)(=O)OC[C@@H](C)C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)cc1
8366,carbonyl,keto,COC[C@]12CC[C@](C)(O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,COC[C@]12CC[C@](C)(O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
8367,carbonyl,ald,[N-]=[N+]=NCc1ccc(C=O)cc1,[N-]=[N+]=NCc1ccc(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)cc1
8368,carbonyl,keto,COC(=O)CCC(=O)CCOC(C)=O,COC(=O)CCC(=O)CCOC(C)=O
8369,carbonyl,ald,COC(=O)c1cc(C=O)ccc1OC(C)=O,COC(=O)c1cc(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)ccc1OC(C)=O
8370,carbonyl,ald,COC(=O)CCCCCCCC=O,COC(=O)CCCCCCCC=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8371,carbonyl,ald,O=Cc1ccc(Br)cn1,Brc1ccc(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)nc1
8372,carbonyl,ald,CC[C@@H](C[C@@H](OCc1ccc(OC)cc1)C(C)(C)[C@@H]1O[C@H]1C=O)OCc1ccccc1,CC[C@@H](C[C@@H](OCc1ccc(OC)cc1)C(C)(C)[C@@H]1O[C@H]1C=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1)OCc1ccccc1
8373,carbonyl,ald,O=CCCCO,OCCCC=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8374,carbonyl,ald,CC(C)(C)OC(=O)N[C@@H](C=O)Cc1ccc2ccccc2c1,CC(C)(C)OC(=O)N[C@@H](C=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1)Cc1ccc2ccccc2c1
8375,carbonyl,ald,O=Cc1c(Nc2ccccc2)oc2ccc(Cl)cc2c1=O,O=c1c(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)c(Nc2ccccc2)oc2ccc(Cl)cc12
8376,alkyl,alkyl,Clc1ccccc1C=P(c1ccccc1)(c1ccccc1)c1ccccc1,Clc1ccccc1C=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8377,carbonyl,ald,O=CC#CCOCC#Cc1ccc([N+](=O)[O-])cc1Br,O=[N+]([O-])c1ccc(C#CCOCC#CC=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)c(Br)c1
8378,alkyl,alkyl,CC(C)(C)C1=NC(=P(c2ccccc2)(c2ccccc2)c2ccccc2)C(=O)O1,CC(C)(C)C1=NC(=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)C(=O)O1
8379,carbonyl,ald,CC(C)COc1cccc2occ(C=O)c(=O)c12,CC(C)COc1cccc2occ(C=P(c3ccccc3)(c3ccccc3)[Yb]3CCCCC3)c(=O)c12
8380,carbonyl,ester,CC1CC(=O)OC1=O,CC1CC(=O)OC1=O
8381,carbonyl,ald,O=CC1(C#Cc2ccccc2)CC1,C(#CC1(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)CC1)c1ccccc1
8382,carbonyl,keto,CC(=O)c1ccccc1Br,CC(=O)c1ccccc1Br
8383,carbonyl,keto,O=C(C(=O)C(F)(F)F)c1ccccc1,O=C(C(=O)C(F)(F)F)c1ccccc1
8384,carbonyl,ald,CCCc1c(C=O)ccc(OC)c1F,CCCc1c(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)ccc(OC)c1F
8385,carbonyl,ald,CC[C@@H](C)/C=C(\C)C=O,CC[C@@H](C)/C=C(\C)C=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8386,carbonyl,ald,Nc1cc(C=O)cc(N)c1N,Nc1cc(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)cc(N)c1N
8387,alkyl,alkyl,C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)=P(c1ccccc1)(c1ccccc1)c1ccccc1,C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8388,carbonyl,ald,O=Cc1c[nH]c2ccc(Cl)cc12,Clc1ccc2[nH]cc(C=P(c3ccccc3)(c3ccccc3)[Yb]3CCCCC3)c2c1
8389,carbonyl,ald,O=Cc1cc(Br)c(Br)o1,Brc1cc(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)oc1Br
8390,carbonyl,keto,CO[C@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccc3ccccc3c2)C1=O,CO[C@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccc3ccccc3c2)C1=O
8391,carbonyl,keto,Cc1ccc(C#CC(=O)c2ccccn2)cc1,Cc1ccc(C#CC(=O)c2ccccn2)cc1
8392,carbonyl,keto,C[C@H](CCCC(C)(C)O[Si](C)(C)Cc1ccccc1)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,C[C@H](CCCC(C)(C)O[Si](C)(C)Cc1ccccc1)[C@H]1CC[C@H]2C(=O)CCC[C@]12C
8393,carbonyl,ald,C/C(=C\C=O)OCCC#C[Si](C)(C)C(C)(C)C,C/C(=C\C=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1)OCCC#C[Si](C)(C)C(C)(C)C
8394,carbonyl,ald,O=C[C@H]1[C@@H]2CC[C@H]1OC(=O)C2,O=C1C[C@H]2CC[C@@H](O1)[C@H]2C=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8395,carbonyl,ald,O=Cc1ccccc1C=O,O=Cc1ccccc1C=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8396,carbonyl,ald,COc1ccc(C=O)c(OS(=O)(=O)c2ccc(C)cc2)c1OC,COc1ccc(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)c(OS(=O)(=O)c2ccc(C)cc2)c1OC
8397,carbonyl,ald,COc1ccc(OC)c2c(OC)c([C@H](CC=O)O[Si](C)(C)C(C)(C)C)cc(OC)c12,COc1ccc(OC)c2c(OC)c([C@H](CC=P(c3ccccc3)(c3ccccc3)[Yb]3CCCCC3)O[SiH3])cc(OC)c12
8398,carbonyl,ald,CC(C)[Si](O[C@@H](C=O)CC(=O)OC(C)(C)C)(C(C)C)C(C)C,CC(C)(C)OC(=O)C[C@H](C=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1)O[SiH3]
8399,carbonyl,ald,O=Cc1coc2cccc(OCC3CCCCC3)c2c1=O,O=c1c(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)coc2cccc(OCC3CCCCC3)c12
8400,carbonyl,keto,C/C=C1/CN2[C@H]3Cc4c([nH]c5ccccc45)[C@@H]2C[C@@H]1C3=O,C/C=C1/CN2[C@H]3Cc4c([nH]c5ccccc45)[C@@H]2C[C@@H]1C3=O
8401,alkyl,alkyl,CC(C)(C)[Si](C)(C)OCC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1,CC(C)(C)[Si](C)(C)OCC(=O)C=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8402,carbonyl,ald,O=Cc1cc(OC2CCCCO2)ccc1Br,Brc1ccc(OC2CCCCO2)cc1C=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8403,carbonyl,ald,C=C(C)c1c(C=O)ccn1Cc1c(I)ccc(OC)c1OC,C=C(C)c1c(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)ccn1Cc1c(I)ccc(OC)c1OC
8404,carbonyl,ald,O=Cc1cc(Br)sc1Br,Brc1cc(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)c(Br)s1
8405,carbonyl,ald,COC(=O)CC[C@]1(C)C2=CCCC[C@]2(C=O)CC[C@H]1C(C)C,COC(=O)CC[C@]1(C)C2=CCCC[C@]2(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)CC[C@H]1C(C)C
8406,alkyl,alkyl,Cc1cccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c1C,Cc1cccc(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)c1C
8407,carbonyl,ald,O=Cc1ccccc1/C=C/[N+](=O)[O-],O=[N+]([O-])/C=C/c1ccccc1C=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8408,carbonyl,ald,Cc1ccc(C=O)cn1,Cc1ccc(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)cn1
8409,carbonyl,ald,O=Cc1ccc(OCCO)cc1,OCCOc1ccc(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)cc1
8410,carbonyl,keto,CCC(=O)CCc1ccccc1Br,CCC(=O)CCc1ccccc1Br
8411,carbonyl,keto,CC(=O)c1ccc(C(C)(C)C)cc1,CC(=O)c1ccc(C(C)(C)C)cc1
8412,carbonyl,ald,CCCCOc1ccc(-c2ccc([C@@H]3CC[C@@H](C=O)CC3)cc2)c(F)c1F,CCCCOc1ccc(-c2ccc([C@H]3CC[C@H](C=P(c4ccccc4)(c4ccccc4)[Yb]4CCCCC4)CC3)cc2)c(F)c1F
8413,carbonyl,keto,COC(=O)C(=O)C(F)(F)F,COC(=O)C(=O)C(F)(F)F
8414,alkyl,alkyl,CC(C)CCC=P(c1ccccc1)(c1ccccc1)c1ccccc1,CC(C)CCC=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8415,carbonyl,keto,COC[C@@]1(O)CC[C@@]2(COC)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1,COC[C@@]1(O)CC[C@@]2(COC)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1
8416,carbonyl,keto,C/C(=C\CCC(=O)c1cc2cc(F)c(F)cc2o1)CC/C=C(\C)C,C/C(=C\CCC(=O)c1cc2cc(F)c(F)cc2o1)CC/C=C(\C)C
8417,carbonyl,ald,C=CCC(C=O)/C=C(\C)CC/C=C(\C)C,C=CCC(C=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1)/C=C(\C)CCC=C(C)C
8418,carbonyl,ald,COC(=O)c1ccc(N(c2ccc(C=O)cc2)c2ccc(C(=O)OC)cc2)cc1,COC(=O)c1ccc(N(c2ccc(C=P(c3ccccc3)(c3ccccc3)[Yb]3CCCCC3)cc2)c2ccc(C(=O)OC)cc2)cc1
8419,carbonyl,keto,CC(C)(CC(=O)O)CC(=O)c1ccccc1,CC(C)(CC(=O)O)CC(=O)c1ccccc1
8420,carbonyl,ald,O=Cc1sc2ccccc2c1O,Oc1c(C=P(c2ccccc2)(c2ccccc2)[Yb]2CCCCC2)sc2ccccc12
8421,carbonyl,ald,O=Cc1ccc2ccc(F)cc2n1,Fc1ccc2ccc(C=P(c3ccccc3)(c3ccccc3)[Yb]3CCCCC3)nc2c1
8422,carbonyl,ald,O=C[C@H](Cc1ccc(O)cc1)NC(=O)OCc1ccccc1,O=C(N[C@H](C=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1)Cc1ccc(O)cc1)OCc1ccccc1
8423,carbonyl,ald,COc1cc(C)cc2c1[C@H](C)CC[C@H]2[C@@H](C)CCC=O,COc1cc(C)cc2c1[C@H](C)CC[C@H]2[C@@H](C)CCC=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
8424,carbonyl,ald,O=Cc1cccc2cnccc12,C(c1cccc2cnccc12)=P(c1ccccc1)(c1ccccc1)[Yb]1CCCCC1
